Detected kernel version 5.4.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
The `load_in_4bit` and `load_in_8bit` arguments are deprecated and will be removed in the future versions. Please, pass a `BitsAndBytesConfig` object in `quantization_config` argument instead.
/home/chunhui/miniconda3/envs/world_model/lib/python3.8/site-packages/torch/_utils.py:776: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
===================================BUG REPORT===================================
Welcome to bitsandbytes. For bug reports, please run
python -m bitsandbytes
 and submit this information together with your error trace to: https://github.com/TimDettmers/bitsandbytes/issues
================================================================================
bin /home/chunhui/.local/lib/python3.8/site-packages/bitsandbytes/libbitsandbytes_cuda118.so
CUDA SETUP: CUDA runtime path found: /home/chunhui/miniconda3/envs/world_model/lib/libcudart.so.11.0
CUDA SETUP: Highest compute capability among GPUs detected: 8.6
CUDA SETUP: Detected CUDA version 118
CUDA SETUP: Loading binary /home/chunhui/.local/lib/python3.8/site-packages/bitsandbytes/libbitsandbytes_cuda118.so...
trainable params: 3670016 || all params: 6054552800 || trainable%: 0.060615806339982696
EWCLoRAModel(
  (model): PeftModelForCausalLM(
    (base_model): LoraModel(
      (model): GPTJForCausalLM(
        (transformer): GPTJModel(
          (wte): Embedding(50400, 4096)
          (drop): Dropout(p=0.0, inplace=False)
          (h): ModuleList(
            (0-27): 28 x GPTJBlock(
              (ln_1): LayerNorm((4096,), eps=1e-05, elementwise_affine=True)
              (attn): GPTJAttention(
                (attn_dropout): Dropout(p=0.0, inplace=False)
                (resid_dropout): Dropout(p=0.0, inplace=False)
                (k_proj): Linear8bitLt(in_features=4096, out_features=4096, bias=False)
                (v_proj): Linear8bitLt(
                  in_features=4096, out_features=4096, bias=False
                  (lora_dropout): ModuleDict(
                    (default): Dropout(p=0.1, inplace=False)
                  )
                  (lora_A): ModuleDict(
                    (default): Linear(in_features=4096, out_features=8, bias=False)
                  )
                  (lora_B): ModuleDict(
                    (default): Linear(in_features=8, out_features=4096, bias=False)
                  )
                  (lora_embedding_A): ParameterDict()
                  (lora_embedding_B): ParameterDict()
                )
                (q_proj): Linear8bitLt(
                  in_features=4096, out_features=4096, bias=False
                  (lora_dropout): ModuleDict(
                    (default): Dropout(p=0.1, inplace=False)
                  )
                  (lora_A): ModuleDict(
                    (default): Linear(in_features=4096, out_features=8, bias=False)
                  )
                  (lora_B): ModuleDict(
                    (default): Linear(in_features=8, out_features=4096, bias=False)
                  )
                  (lora_embedding_A): ParameterDict()
                  (lora_embedding_B): ParameterDict()
                )
                (out_proj): Linear8bitLt(in_features=4096, out_features=4096, bias=False)
              )
              (mlp): GPTJMLP(
                (fc_in): Linear8bitLt(in_features=4096, out_features=16384, bias=True)
                (fc_out): Linear8bitLt(in_features=16384, out_features=4096, bias=True)
                (act): NewGELUActivation()
                (dropout): Dropout(p=0.0, inplace=False)
              )
            )
          )
          (ln_f): LayerNorm((4096,), eps=1e-05, elementwise_affine=True)
        )
        (lm_head): Linear(in_features=4096, out_features=50400, bias=True)
      )
    )
  )
)
  0%|          | 0/266 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`...
Epoch 3 - Loss: 0.2212, CE Loss: 0.2212:   5%|▍         | 12/266 [04:31<1:31:27, 21.60s/it][A

Epoch 3 - Loss: 0.1043, CE Loss: 0.1043:   5%|▍         | 12/266 [04:36<1:31:27, 21.60s/it][A

Epoch 3 - Loss: 0.1043, CE Loss: 0.1043:   5%|▍         | 13/266 [04:40<1:31:11, 21.63s/it][A

Epoch 3 - Loss: 0.4234, CE Loss: 0.4234:   5%|▍         | 13/266 [04:42<1:31:11, 21.63s/it][A

Epoch 3 - Loss: 0.3481, CE Loss: 0.3481:   5%|▍         | 13/266 [04:47<1:31:11, 21.63s/it][A

Epoch 3 - Loss: 0.5966, CE Loss: 0.5966:   5%|▍         | 13/266 [04:52<1:31:11, 21.63s/it][A

Epoch 3 - Loss: 0.2471, CE Loss: 0.2471:   5%|▍         | 13/266 [04:58<1:31:11, 21.63s/it][A

Epoch 3 - Loss: 0.2471, CE Loss: 0.2471:   5%|▌         | 14/266 [05:02<1:30:42, 21.60s/it][A

Epoch 3 - Loss: 0.2097, CE Loss: 0.2097:   5%|▌         | 14/266 [05:03<1:30:42, 21.60s/it][A

Epoch 3 - Loss: 0.1417, CE Loss: 0.1417:   5%|▌         | 14/266 [05:09<1:30:42, 21.60s/it][A

Epoch 3 - Loss: 0.1237, CE Loss: 0.1237:   5%|▌         | 14/266 [05:14<1:30:42, 21.60s/it][A

Epoch 3 - Loss: 0.1276, CE Loss: 0.1276:   5%|▌         | 14/266 [05:19<1:30:42, 21.60s/it][A

Epoch 3 - Loss: 0.1276, CE Loss: 0.1276:   6%|▌         | 15/266 [05:23<1:30:25, 21.61s/it][A

Epoch 3 - Loss: 0.2482, CE Loss: 0.2482:   6%|▌         | 15/266 [05:25<1:30:25, 21.61s/it][A

Epoch 3 - Loss: 0.1573, CE Loss: 0.1573:   6%|▌         | 15/266 [05:30<1:30:25, 21.61s/it][A

Epoch 3 - Loss: 0.4466, CE Loss: 0.4466:   6%|▌         | 15/266 [05:36<1:30:25, 21.61s/it][A

Epoch 3 - Loss: 0.1605, CE Loss: 0.1605:   6%|▌         | 15/266 [05:41<1:30:25, 21.61s/it][A

Epoch 3 - Loss: 0.1605, CE Loss: 0.1605:   6%|▌         | 16/266 [05:45<1:30:02, 21.61s/it][A

Epoch 3 - Loss: 0.1997, CE Loss: 0.1997:   6%|▌         | 16/266 [05:46<1:30:02, 21.61s/it][A

Epoch 3 - Loss: 0.0569, CE Loss: 0.0569:   6%|▌         | 16/266 [05:52<1:30:02, 21.61s/it][A

Epoch 3 - Loss: 0.1844, CE Loss: 0.1844:   6%|▌         | 16/266 [05:57<1:30:02, 21.61s/it][A

Epoch 3 - Loss: 0.0452, CE Loss: 0.0452:   6%|▌         | 16/266 [06:03<1:30:02, 21.61s/it][A

Epoch 3 - Loss: 0.0452, CE Loss: 0.0452:   6%|▋         | 17/266 [06:07<1:29:39, 21.61s/it][A

Epoch 3 - Loss: 0.2251, CE Loss: 0.2251:   6%|▋         | 17/266 [06:08<1:29:39, 21.61s/it][A

Epoch 3 - Loss: 0.4446, CE Loss: 0.4446:   6%|▋         | 17/266 [06:13<1:29:39, 21.61s/it][A

Epoch 3 - Loss: 0.0902, CE Loss: 0.0902:   6%|▋         | 17/266 [06:19<1:29:39, 21.61s/it][A

Epoch 3 - Loss: 0.2184, CE Loss: 0.2184:   6%|▋         | 17/266 [06:24<1:29:39, 21.61s/it][A

Epoch 3 - Loss: 0.2184, CE Loss: 0.2184:   7%|▋         | 18/266 [06:28<1:29:20, 21.61s/it][A

Epoch 3 - Loss: 0.4359, CE Loss: 0.4359:   7%|▋         | 18/266 [06:30<1:29:20, 21.61s/it][A

Epoch 3 - Loss: 0.3980, CE Loss: 0.3980:   7%|▋         | 18/266 [06:35<1:29:20, 21.61s/it][A

Epoch 3 - Loss: 0.5522, CE Loss: 0.5522:   7%|▋         | 18/266 [06:40<1:29:20, 21.61s/it][A

Epoch 3 - Loss: 0.0922, CE Loss: 0.0922:   7%|▋         | 18/266 [06:46<1:29:20, 21.61s/it][A

Epoch 3 - Loss: 0.0922, CE Loss: 0.0922:   7%|▋         | 19/266 [06:50<1:28:57, 21.61s/it][A

Epoch 3 - Loss: 0.1848, CE Loss: 0.1848:   7%|▋         | 19/266 [06:51<1:28:57, 21.61s/it][A

Epoch 3 - Loss: 0.3374, CE Loss: 0.3374:   7%|▋         | 19/266 [06:57<1:28:57, 21.61s/it][A

Epoch 3 - Loss: 0.3163, CE Loss: 0.3163:   7%|▋         | 19/266 [07:02<1:28:57, 21.61s/it][A

Epoch 3 - Loss: 0.0715, CE Loss: 0.0715:   7%|▋         | 19/266 [07:08<1:28:57, 21.61s/it][A

Epoch 3 - Loss: 0.0715, CE Loss: 0.0715:   8%|▊         | 20/266 [07:12<1:28:42, 21.63s/it][A

Epoch 3 - Loss: 0.2866, CE Loss: 0.2866:   8%|▊         | 20/266 [07:13<1:28:42, 21.63s/it][A

Epoch 3 - Loss: 0.1290, CE Loss: 0.1290:   8%|▊         | 20/266 [07:18<1:28:42, 21.63s/it][A

Epoch 3 - Loss: 0.0754, CE Loss: 0.0754:   8%|▊         | 20/266 [07:24<1:28:42, 21.63s/it][A

Epoch 3 - Loss: 0.4728, CE Loss: 0.4728:   8%|▊         | 20/266 [07:29<1:28:42, 21.63s/it][A

Epoch 3 - Loss: 0.4728, CE Loss: 0.4728:   8%|▊         | 21/266 [07:33<1:28:21, 21.64s/it][A

Epoch 3 - Loss: 0.2977, CE Loss: 0.2977:   8%|▊         | 21/266 [07:35<1:28:21, 21.64s/it][A

Epoch 3 - Loss: 0.2031, CE Loss: 0.2031:   8%|▊         | 21/266 [07:40<1:28:21, 21.64s/it][A

Epoch 3 - Loss: 0.1474, CE Loss: 0.1474:   8%|▊         | 21/266 [07:45<1:28:21, 21.64s/it][A

Epoch 3 - Loss: 0.2247, CE Loss: 0.2247:   8%|▊         | 21/266 [07:51<1:28:21, 21.64s/it][A

Epoch 3 - Loss: 0.2247, CE Loss: 0.2247:   8%|▊         | 22/266 [07:55<1:28:00, 21.64s/it][A

Epoch 3 - Loss: 0.2749, CE Loss: 0.2749:   8%|▊         | 22/266 [07:56<1:28:00, 21.64s/it][A

Epoch 3 - Loss: 0.2364, CE Loss: 0.2364:   8%|▊         | 22/266 [08:02<1:28:00, 21.64s/it][A

Epoch 3 - Loss: 0.1561, CE Loss: 0.1561:   8%|▊         | 22/266 [08:07<1:28:00, 21.64s/it][A

Epoch 3 - Loss: 0.3011, CE Loss: 0.3011:   8%|▊         | 22/266 [08:12<1:28:00, 21.64s/it][A

Epoch 3 - Loss: 0.3011, CE Loss: 0.3011:   9%|▊         | 23/266 [08:17<1:27:36, 21.63s/it][A

Epoch 3 - Loss: 0.1591, CE Loss: 0.1591:   9%|▊         | 23/266 [08:18<1:27:36, 21.63s/it][A

Epoch 3 - Loss: 0.1855, CE Loss: 0.1855:   9%|▊         | 23/266 [08:23<1:27:36, 21.63s/it][A

Epoch 3 - Loss: 0.5105, CE Loss: 0.5105:   9%|▊         | 23/266 [08:29<1:27:36, 21.63s/it][A

Epoch 3 - Loss: 0.1239, CE Loss: 0.1239:   9%|▊         | 23/266 [08:34<1:27:36, 21.63s/it][A

Epoch 3 - Loss: 0.1239, CE Loss: 0.1239:   9%|▉         | 24/266 [08:38<1:27:17, 21.64s/it][A

Epoch 3 - Loss: 0.1801, CE Loss: 0.1801:   9%|▉         | 24/266 [08:40<1:27:17, 21.64s/it][A

Epoch 3 - Loss: 0.1539, CE Loss: 0.1539:   9%|▉         | 24/266 [08:45<1:27:17, 21.64s/it][A

Epoch 3 - Loss: 0.1677, CE Loss: 0.1677:   9%|▉         | 24/266 [08:50<1:27:17, 21.64s/it][A

Epoch 3 - Loss: 0.4841, CE Loss: 0.4841:   9%|▉         | 24/266 [08:56<1:27:17, 21.64s/it][A

Epoch 3 - Loss: 0.4841, CE Loss: 0.4841:   9%|▉         | 25/266 [09:00<1:26:56, 21.65s/it][A

Epoch 3 - Loss: 0.1834, CE Loss: 0.1834:   9%|▉         | 25/266 [09:01<1:26:56, 21.65s/it][A

Epoch 3 - Loss: 0.1877, CE Loss: 0.1877:   9%|▉         | 25/266 [09:07<1:26:56, 21.65s/it][A

Epoch 3 - Loss: 0.1806, CE Loss: 0.1806:   9%|▉         | 25/266 [09:12<1:26:56, 21.65s/it][A

Epoch 3 - Loss: 0.1582, CE Loss: 0.1582:   9%|▉         | 25/266 [09:17<1:26:56, 21.65s/it][A

Epoch 3 - Loss: 0.1582, CE Loss: 0.1582:  10%|▉         | 26/266 [09:21<1:26:30, 21.63s/it][A

Epoch 3 - Loss: 0.4056, CE Loss: 0.4056:  10%|▉         | 26/266 [09:23<1:26:30, 21.63s/it][A

Epoch 3 - Loss: 0.0985, CE Loss: 0.0985:  10%|▉         | 26/266 [09:28<1:26:30, 21.63s/it][A

Epoch 3 - Loss: 0.3401, CE Loss: 0.3401:  10%|▉         | 26/266 [09:34<1:26:30, 21.63s/it][A

Epoch 3 - Loss: 0.3939, CE Loss: 0.3939:  10%|▉         | 26/266 [09:39<1:26:30, 21.63s/it][A

Epoch 3 - Loss: 0.3939, CE Loss: 0.3939:  10%|█         | 27/266 [09:43<1:26:10, 21.64s/it][A

Epoch 3 - Loss: 0.1627, CE Loss: 0.1627:  10%|█         | 27/266 [09:44<1:26:10, 21.64s/it][A

Epoch 3 - Loss: 0.1695, CE Loss: 0.1695:  10%|█         | 27/266 [09:50<1:26:10, 21.64s/it][A

Epoch 3 - Loss: 0.0147, CE Loss: 0.0147:  10%|█         | 27/266 [09:55<1:26:10, 21.64s/it][A

Epoch 3 - Loss: 0.2366, CE Loss: 0.2366:  10%|█         | 27/266 [10:01<1:26:10, 21.64s/it][A

Epoch 3 - Loss: 0.2366, CE Loss: 0.2366:  11%|█         | 28/266 [10:05<1:25:52, 21.65s/it][A

Epoch 3 - Loss: 0.1184, CE Loss: 0.1184:  11%|█         | 28/266 [10:06<1:25:52, 21.65s/it][A

Epoch 3 - Loss: 0.2018, CE Loss: 0.2018:  11%|█         | 28/266 [10:11<1:25:52, 21.65s/it][A

Epoch 3 - Loss: 0.1456, CE Loss: 0.1456:  11%|█         | 28/266 [10:17<1:25:52, 21.65s/it][A

Epoch 3 - Loss: 0.1787, CE Loss: 0.1787:  11%|█         | 28/266 [10:22<1:25:52, 21.65s/it][A

Epoch 3 - Loss: 0.1787, CE Loss: 0.1787:  11%|█         | 29/266 [10:26<1:25:20, 21.61s/it][A

Epoch 3 - Loss: 0.0315, CE Loss: 0.0315:  11%|█         | 29/266 [10:28<1:25:20, 21.61s/it][A

Epoch 3 - Loss: 0.0770, CE Loss: 0.0770:  11%|█         | 29/266 [10:33<1:25:20, 21.61s/it][A

Epoch 3 - Loss: 0.2074, CE Loss: 0.2074:  11%|█         | 29/266 [10:39<1:25:20, 21.61s/it][A

Epoch 3 - Loss: 0.1053, CE Loss: 0.1053:  11%|█         | 29/266 [10:44<1:25:20, 21.61s/it][A

Epoch 3 - Loss: 0.1053, CE Loss: 0.1053:  11%|█▏        | 30/266 [10:48<1:25:06, 21.64s/it][A

Epoch 3 - Loss: 0.1617, CE Loss: 0.1617:  11%|█▏        | 30/266 [10:49<1:25:06, 21.64s/it][A

Epoch 3 - Loss: 0.1296, CE Loss: 0.1296:  11%|█▏        | 30/266 [10:55<1:25:06, 21.64s/it][A

Epoch 3 - Loss: 0.1936, CE Loss: 0.1936:  11%|█▏        | 30/266 [11:00<1:25:06, 21.64s/it][A

Epoch 3 - Loss: 0.0827, CE Loss: 0.0827:  11%|█▏        | 30/266 [11:06<1:25:06, 21.64s/it][A

Epoch 3 - Loss: 0.0827, CE Loss: 0.0827:  12%|█▏        | 31/266 [11:10<1:24:41, 21.62s/it][A

Epoch 3 - Loss: 0.3329, CE Loss: 0.3329:  12%|█▏        | 31/266 [11:11<1:24:41, 21.62s/it][A

Epoch 3 - Loss: 0.2790, CE Loss: 0.2790:  12%|█▏        | 31/266 [11:16<1:24:41, 21.62s/it][A

Epoch 3 - Loss: 0.2118, CE Loss: 0.2118:  12%|█▏        | 31/266 [11:22<1:24:41, 21.62s/it][A

Epoch 3 - Loss: 0.0735, CE Loss: 0.0735:  12%|█▏        | 31/266 [11:27<1:24:41, 21.62s/it][A

Epoch 3 - Loss: 0.0735, CE Loss: 0.0735:  12%|█▏        | 32/266 [11:31<1:24:20, 21.62s/it][A

Epoch 3 - Loss: 0.0833, CE Loss: 0.0833:  12%|█▏        | 32/266 [11:33<1:24:20, 21.62s/it][A

Epoch 3 - Loss: 0.1480, CE Loss: 0.1480:  12%|█▏        | 32/266 [11:38<1:24:20, 21.62s/it][A

Epoch 3 - Loss: 0.2169, CE Loss: 0.2169:  12%|█▏        | 32/266 [11:43<1:24:20, 21.62s/it][A

Epoch 3 - Loss: 0.1840, CE Loss: 0.1840:  12%|█▏        | 32/266 [11:49<1:24:20, 21.62s/it][A

Epoch 3 - Loss: 0.1840, CE Loss: 0.1840:  12%|█▏        | 33/266 [11:53<1:23:59, 21.63s/it][A

Epoch 3 - Loss: 0.1315, CE Loss: 0.1315:  12%|█▏        | 33/266 [11:54<1:23:59, 21.63s/it][A

Epoch 3 - Loss: 0.3906, CE Loss: 0.3906:  12%|█▏        | 33/266 [12:00<1:23:59, 21.63s/it][A

Epoch 3 - Loss: 0.0117, CE Loss: 0.0117:  12%|█▏        | 33/266 [12:05<1:23:59, 21.63s/it][A

Epoch 3 - Loss: 0.0964, CE Loss: 0.0964:  12%|█▏        | 33/266 [12:10<1:23:59, 21.63s/it][A

Epoch 3 - Loss: 0.0964, CE Loss: 0.0964:  13%|█▎        | 34/266 [12:14<1:23:36, 21.62s/it][A

Epoch 3 - Loss: 0.0822, CE Loss: 0.0822:  13%|█▎        | 34/266 [12:16<1:23:36, 21.62s/it][A

Epoch 3 - Loss: 0.3330, CE Loss: 0.3330:  13%|█▎        | 34/266 [12:21<1:23:36, 21.62s/it][A

Epoch 3 - Loss: 0.2652, CE Loss: 0.2652:  13%|█▎        | 34/266 [12:27<1:23:36, 21.62s/it][A

Epoch 3 - Loss: 0.4653, CE Loss: 0.4653:  13%|█▎        | 34/266 [12:32<1:23:36, 21.62s/it][A

Epoch 3 - Loss: 0.4653, CE Loss: 0.4653:  13%|█▎        | 35/266 [12:36<1:23:12, 21.61s/it][A

Epoch 3 - Loss: 0.4484, CE Loss: 0.4484:  13%|█▎        | 35/266 [12:37<1:23:12, 21.61s/it][A

Epoch 3 - Loss: 0.3217, CE Loss: 0.3217:  13%|█▎        | 35/266 [12:43<1:23:12, 21.61s/it][A

Epoch 3 - Loss: 0.3546, CE Loss: 0.3546:  13%|█▎        | 35/266 [12:48<1:23:12, 21.61s/it][A

Epoch 3 - Loss: 0.2410, CE Loss: 0.2410:  13%|█▎        | 35/266 [12:54<1:23:12, 21.61s/it][A

Epoch 3 - Loss: 0.2410, CE Loss: 0.2410:  14%|█▎        | 36/266 [12:58<1:22:55, 21.63s/it][A

Epoch 3 - Loss: 0.3463, CE Loss: 0.3463:  14%|█▎        | 36/266 [12:59<1:22:55, 21.63s/it][A

Epoch 3 - Loss: 0.2576, CE Loss: 0.2576:  14%|█▎        | 36/266 [13:04<1:22:55, 21.63s/it][A

Epoch 3 - Loss: 0.2583, CE Loss: 0.2583:  14%|█▎        | 36/266 [13:10<1:22:55, 21.63s/it][A

Epoch 3 - Loss: 0.2375, CE Loss: 0.2375:  14%|█▎        | 36/266 [13:15<1:22:55, 21.63s/it][A

Epoch 3 - Loss: 0.2375, CE Loss: 0.2375:  14%|█▍        | 37/266 [13:19<1:22:35, 21.64s/it][A

Epoch 3 - Loss: 0.3434, CE Loss: 0.3434:  14%|█▍        | 37/266 [13:21<1:22:35, 21.64s/it][A

Epoch 3 - Loss: 0.2222, CE Loss: 0.2222:  14%|█▍        | 37/266 [13:26<1:22:35, 21.64s/it][A

Epoch 3 - Loss: 0.2483, CE Loss: 0.2483:  14%|█▍        | 37/266 [13:32<1:22:35, 21.64s/it][A

Epoch 3 - Loss: 0.1599, CE Loss: 0.1599:  14%|█▍        | 37/266 [13:37<1:22:35, 21.64s/it][A

Epoch 3 - Loss: 0.1599, CE Loss: 0.1599:  14%|█▍        | 38/266 [13:41<1:22:10, 21.62s/it][A

Epoch 3 - Loss: 0.0770, CE Loss: 0.0770:  14%|█▍        | 38/266 [13:42<1:22:10, 21.62s/it][A

Epoch 3 - Loss: 0.2234, CE Loss: 0.2234:  14%|█▍        | 38/266 [13:48<1:22:10, 21.62s/it][A

Epoch 3 - Loss: 0.2850, CE Loss: 0.2850:  14%|█▍        | 38/266 [13:53<1:22:10, 21.62s/it][A

Epoch 3 - Loss: 0.2153, CE Loss: 0.2153:  14%|█▍        | 38/266 [13:59<1:22:10, 21.62s/it][A

Epoch 3 - Loss: 0.2153, CE Loss: 0.2153:  15%|█▍        | 39/266 [14:03<1:21:54, 21.65s/it][A

Epoch 3 - Loss: 0.1191, CE Loss: 0.1191:  15%|█▍        | 39/266 [14:04<1:21:54, 21.65s/it][A

Epoch 3 - Loss: 0.2243, CE Loss: 0.2243:  15%|█▍        | 39/266 [14:09<1:21:54, 21.65s/it][A

Epoch 3 - Loss: 0.4131, CE Loss: 0.4131:  15%|█▍        | 39/266 [14:15<1:21:54, 21.65s/it][A

Epoch 3 - Loss: 0.1828, CE Loss: 0.1828:  15%|█▍        | 39/266 [14:20<1:21:54, 21.65s/it][A

Epoch 3 - Loss: 0.1828, CE Loss: 0.1828:  15%|█▌        | 40/266 [14:24<1:21:29, 21.64s/it][A

Epoch 3 - Loss: 0.1786, CE Loss: 0.1786:  15%|█▌        | 40/266 [14:26<1:21:29, 21.64s/it][A

Epoch 3 - Loss: 0.1277, CE Loss: 0.1277:  15%|█▌        | 40/266 [14:31<1:21:29, 21.64s/it][A

Epoch 3 - Loss: 0.1097, CE Loss: 0.1097:  15%|█▌        | 40/266 [14:36<1:21:29, 21.64s/it][A

Epoch 3 - Loss: 0.2216, CE Loss: 0.2216:  15%|█▌        | 40/266 [14:42<1:21:29, 21.64s/it][A

Epoch 3 - Loss: 0.2216, CE Loss: 0.2216:  15%|█▌        | 41/266 [14:46<1:21:06, 21.63s/it][A

Epoch 3 - Loss: 0.0697, CE Loss: 0.0697:  15%|█▌        | 41/266 [14:47<1:21:06, 21.63s/it][A

Epoch 3 - Loss: 0.4853, CE Loss: 0.4853:  15%|█▌        | 41/266 [14:53<1:21:06, 21.63s/it][A

Epoch 3 - Loss: 0.1801, CE Loss: 0.1801:  15%|█▌        | 41/266 [14:58<1:21:06, 21.63s/it][A

Epoch 3 - Loss: 0.2258, CE Loss: 0.2258:  15%|█▌        | 41/266 [15:03<1:21:06, 21.63s/it][A

Epoch 3 - Loss: 0.2258, CE Loss: 0.2258:  16%|█▌        | 42/266 [15:08<1:20:47, 21.64s/it][A

Epoch 3 - Loss: 0.1873, CE Loss: 0.1873:  16%|█▌        | 42/266 [15:09<1:20:47, 21.64s/it][A

Epoch 3 - Loss: 0.1888, CE Loss: 0.1888:  16%|█▌        | 42/266 [15:14<1:20:47, 21.64s/it][A

Epoch 3 - Loss: 0.4775, CE Loss: 0.4775:  16%|█▌        | 42/266 [15:20<1:20:47, 21.64s/it][A

Epoch 3 - Loss: 0.0451, CE Loss: 0.0451:  16%|█▌        | 42/266 [15:25<1:20:47, 21.64s/it][A

Epoch 3 - Loss: 0.0451, CE Loss: 0.0451:  16%|█▌        | 43/266 [15:29<1:20:17, 21.60s/it][A

Epoch 3 - Loss: 0.1377, CE Loss: 0.1377:  16%|█▌        | 43/266 [15:30<1:20:17, 21.60s/it][A

Epoch 3 - Loss: 0.3501, CE Loss: 0.3501:  16%|█▌        | 43/266 [15:36<1:20:17, 21.60s/it][A

Epoch 3 - Loss: 0.0888, CE Loss: 0.0888:  16%|█▌        | 43/266 [15:41<1:20:17, 21.60s/it][A

Epoch 3 - Loss: 0.0782, CE Loss: 0.0782:  16%|█▌        | 43/266 [15:47<1:20:17, 21.60s/it][A

Epoch 3 - Loss: 0.0782, CE Loss: 0.0782:  17%|█▋        | 44/266 [15:51<1:19:58, 21.61s/it][A

Epoch 3 - Loss: 0.1097, CE Loss: 0.1097:  17%|█▋        | 44/266 [15:52<1:19:58, 21.61s/it][A

Epoch 3 - Loss: 0.1143, CE Loss: 0.1143:  17%|█▋        | 44/266 [15:57<1:19:58, 21.61s/it][A

Epoch 3 - Loss: 0.0043, CE Loss: 0.0043:  17%|█▋        | 44/266 [16:03<1:19:58, 21.61s/it][A

Epoch 3 - Loss: 0.0642, CE Loss: 0.0642:  17%|█▋        | 44/266 [16:08<1:19:58, 21.61s/it][A

Epoch 3 - Loss: 0.0642, CE Loss: 0.0642:  17%|█▋        | 45/266 [16:12<1:19:43, 21.64s/it][A

Epoch 3 - Loss: 0.2649, CE Loss: 0.2649:  17%|█▋        | 45/266 [16:14<1:19:43, 21.64s/it][A

Epoch 3 - Loss: 0.3453, CE Loss: 0.3453:  17%|█▋        | 45/266 [16:19<1:19:43, 21.64s/it][A

Epoch 3 - Loss: 0.1124, CE Loss: 0.1124:  17%|█▋        | 45/266 [16:25<1:19:43, 21.64s/it][A

Epoch 3 - Loss: 0.0330, CE Loss: 0.0330:  17%|█▋        | 45/266 [16:30<1:19:43, 21.64s/it][A

Epoch 3 - Loss: 0.0330, CE Loss: 0.0330:  17%|█▋        | 46/266 [16:34<1:19:21, 21.64s/it][A

Epoch 3 - Loss: 0.1763, CE Loss: 0.1763:  17%|█▋        | 46/266 [16:35<1:19:21, 21.64s/it][A

Epoch 3 - Loss: 0.2882, CE Loss: 0.2882:  17%|█▋        | 46/266 [16:41<1:19:21, 21.64s/it][A

Epoch 3 - Loss: 0.1488, CE Loss: 0.1488:  17%|█▋        | 46/266 [16:46<1:19:21, 21.64s/it][A

Epoch 3 - Loss: 0.0286, CE Loss: 0.0286:  17%|█▋        | 46/266 [16:52<1:19:21, 21.64s/it][A

Epoch 3 - Loss: 0.0286, CE Loss: 0.0286:  18%|█▊        | 47/266 [16:56<1:18:59, 21.64s/it][A

Epoch 3 - Loss: 0.0202, CE Loss: 0.0202:  18%|█▊        | 47/266 [16:57<1:18:59, 21.64s/it][A

Epoch 3 - Loss: 0.1845, CE Loss: 0.1845:  18%|█▊        | 47/266 [17:02<1:18:59, 21.64s/it][A

Epoch 3 - Loss: 0.3581, CE Loss: 0.3581:  18%|█▊        | 47/266 [17:08<1:18:59, 21.64s/it][A

Epoch 3 - Loss: 0.1210, CE Loss: 0.1210:  18%|█▊        | 47/266 [17:13<1:18:59, 21.64s/it][A

Epoch 3 - Loss: 0.1210, CE Loss: 0.1210:  18%|█▊        | 48/266 [17:17<1:18:40, 21.65s/it][A

Epoch 3 - Loss: 0.1312, CE Loss: 0.1312:  18%|█▊        | 48/266 [17:19<1:18:40, 21.65s/it][A

Epoch 3 - Loss: 0.0670, CE Loss: 0.0670:  18%|█▊        | 48/266 [17:24<1:18:40, 21.65s/it][A

Epoch 3 - Loss: 0.0922, CE Loss: 0.0922:  18%|█▊        | 48/266 [17:30<1:18:40, 21.65s/it][A

Epoch 3 - Loss: 0.1295, CE Loss: 0.1295:  18%|█▊        | 48/266 [17:35<1:18:40, 21.65s/it][A

Epoch 3 - Loss: 0.1295, CE Loss: 0.1295:  18%|█▊        | 49/266 [17:39<1:18:16, 21.64s/it][A

Epoch 3 - Loss: 0.1381, CE Loss: 0.1381:  18%|█▊        | 49/266 [17:40<1:18:16, 21.64s/it][A

Epoch 3 - Loss: 0.1198, CE Loss: 0.1198:  18%|█▊        | 49/266 [17:46<1:18:16, 21.64s/it][A

Epoch 3 - Loss: 0.3240, CE Loss: 0.3240:  18%|█▊        | 49/266 [17:51<1:18:16, 21.64s/it][A

Epoch 3 - Loss: 0.0838, CE Loss: 0.0838:  18%|█▊        | 49/266 [17:57<1:18:16, 21.64s/it][A

Epoch 3 - Loss: 0.0838, CE Loss: 0.0838:  19%|█▉        | 50/266 [18:01<1:17:53, 21.64s/it][A

Epoch 3 - Loss: 0.4076, CE Loss: 0.4076:  19%|█▉        | 50/266 [18:02<1:17:53, 21.64s/it][A

Epoch 3 - Loss: 0.1279, CE Loss: 0.1279:  19%|█▉        | 50/266 [18:07<1:17:53, 21.64s/it][A

Epoch 3 - Loss: 0.0735, CE Loss: 0.0735:  19%|█▉        | 50/266 [18:13<1:17:53, 21.64s/it][A

